company_id,row_type,employeesTrend_year,employeesTrend_value
5280,employeesTrend,2025,
5280,employeesTrend,,99
5281,employeesTrend,2021,4
5281,employeesTrend,2022,
5281,employeesTrend,2023,3
5281,employeesTrend,2024,3
5281,employeesTrend,2025,
5281,employeesTrend,,3
5282,employeesTrend,2018,19
5282,employeesTrend,2019,21
5282,employeesTrend,2020,17
5282,employeesTrend,2021,16
5282,employeesTrend,2022,18
5282,employeesTrend,2023,19
5282,employeesTrend,2024,18
5282,employeesTrend,2025,
5282,employeesTrend,,18
5283,employeesTrend,2023,3
5283,employeesTrend,2024,
5283,employeesTrend,2025,
5283,employeesTrend,,3
5284,employeesTrend,2019,2
5284,employeesTrend,2020,2
5284,employeesTrend,2021,2
5284,employeesTrend,2022,2
5284,employeesTrend,2023,2
5284,employeesTrend,2024,4
5284,employeesTrend,2025,
5284,employeesTrend,,4
5285,employeesTrend,2018,10
5285,employeesTrend,2019,10
5285,employeesTrend,2020,9
5285,employeesTrend,2021,7
5285,employeesTrend,2022,8
5285,employeesTrend,2023,8
5285,employeesTrend,2024,9
5285,employeesTrend,2025,
5285,employeesTrend,,9
5286,employeesTrend,2018,4
5286,employeesTrend,2019,6
5286,employeesTrend,2020,9
5286,employeesTrend,2021,14
5286,employeesTrend,2022,16
5286,employeesTrend,2023,15
5286,employeesTrend,2024,12
5286,employeesTrend,2025,
5286,employeesTrend,,12
5287,employeesTrend,2019,9
5287,employeesTrend,2020,14
5287,employeesTrend,2021,
5287,employeesTrend,2022,
5287,employeesTrend,2023,20
5287,employeesTrend,2024,17
5287,employeesTrend,2025,
5287,employeesTrend,,17
5288,employeesTrend,2018,4
5288,employeesTrend,2019,4
5288,employeesTrend,2020,5
5288,employeesTrend,2021,
5288,employeesTrend,2022,
5288,employeesTrend,2023,23
5288,employeesTrend,2024,25
5288,employeesTrend,2025,
5288,employeesTrend,,25
5289,employeesTrend,2024,1
5289,employeesTrend,2025,
5289,employeesTrend,,1
5290,employeesTrend,2021,30
5290,employeesTrend,2022,19
5290,employeesTrend,2023,57
5290,employeesTrend,2024,50
5290,employeesTrend,2025,
5290,employeesTrend,,50
5291,employeesTrend,2022,3
5291,employeesTrend,2023,
5291,employeesTrend,2024,
5291,employeesTrend,2025,
5291,employeesTrend,,3
5292,employeesTrend,2024,4
5292,employeesTrend,2025,
5292,employeesTrend,,4
5293,employeesTrend,2021,6
5293,employeesTrend,2022,
5293,employeesTrend,2023,
5293,employeesTrend,2024,
5293,employeesTrend,2025,
5293,employeesTrend,,6
5294,employeesTrend,2020,18
5294,employeesTrend,2021,
5294,employeesTrend,2022,
5294,employeesTrend,2023,11
5294,employeesTrend,2024,12
5294,employeesTrend,2025,
5294,employeesTrend,,12
5295,employeesTrend,2021,16
5295,employeesTrend,2022,19
5295,employeesTrend,2023,16
5295,employeesTrend,2024,17
5295,employeesTrend,2025,
5295,employeesTrend,,17
5296,employeesTrend,2020,2
5296,employeesTrend,2021,8
5296,employeesTrend,2022,7
5296,employeesTrend,2023,7
5296,employeesTrend,2024,6
5296,employeesTrend,2025,
5296,employeesTrend,,6
5297,employeesTrend,2018,6
5297,employeesTrend,2019,8
5297,employeesTrend,2020,8
5297,employeesTrend,2021,10
5297,employeesTrend,2022,10
5297,employeesTrend,2023,14
5297,employeesTrend,2024,12
5297,employeesTrend,2025,
5297,employeesTrend,,12
5298,employeesTrend,2019,8
5298,employeesTrend,2020,10
5298,employeesTrend,2021,
5298,employeesTrend,2022,
5298,employeesTrend,2023,20
5298,employeesTrend,2024,25
5298,employeesTrend,2025,
5298,employeesTrend,,25
5299,employeesTrend,2024,3
5299,employeesTrend,2025,
5299,employeesTrend,,3
5300,employeesTrend,2022,6
5300,employeesTrend,2023,3
5300,employeesTrend,2024,1
5300,employeesTrend,2025,
5300,employeesTrend,,1
5301,employeesTrend,2015,
5301,employeesTrend,2016,
5301,employeesTrend,2017,
5301,employeesTrend,2018,28
5301,employeesTrend,2019,38
5301,employeesTrend,2020,53
5301,employeesTrend,2021,66
5301,employeesTrend,2022,63
5301,employeesTrend,2023,80
5301,employeesTrend,2024,82
5301,employeesTrend,2025,
5301,employeesTrend,,82
5302,employeesTrend,2018,10
5302,employeesTrend,2019,10
5302,employeesTrend,2020,8
5302,employeesTrend,2021,8
5302,employeesTrend,2022,8
5302,employeesTrend,2023,11
5302,employeesTrend,2024,13
5302,employeesTrend,2025,
5302,employeesTrend,,13
5303,employeesTrend,2018,5
5303,employeesTrend,2019,16
5303,employeesTrend,2020,27
5303,employeesTrend,2021,
5303,employeesTrend,2022,85
5303,employeesTrend,2023,90
5303,employeesTrend,2024,99
5303,employeesTrend,2025,
5303,employeesTrend,,99
5304,employeesTrend,2019,5
5304,employeesTrend,2020,6
5304,employeesTrend,2021,
5304,employeesTrend,2022,
5304,employeesTrend,2023,3
5304,employeesTrend,2024,3
5304,employeesTrend,2025,
5304,employeesTrend,,3
5305,employeesTrend,2012,
5305,employeesTrend,2013,
5305,employeesTrend,2014,
5305,employeesTrend,2015,
5305,employeesTrend,2016,130
5305,employeesTrend,2017,131
5305,employeesTrend,2018,164
5305,employeesTrend,2019,207
5305,employeesTrend,2020,271
5305,employeesTrend,2021,303
5305,employeesTrend,2022,344
5305,employeesTrend,2023,360
5305,employeesTrend,2024,307
5305,employeesTrend,2025,
5305,employeesTrend,,307
5306,employeesTrend,2024,10
5306,employeesTrend,2025,
5306,employeesTrend,,10
5307,employeesTrend,2017,9
5307,employeesTrend,2018,6
5307,employeesTrend,2019,7
5307,employeesTrend,2020,3
5307,employeesTrend,2021,7
5307,employeesTrend,2022,
5307,employeesTrend,2023,9
5307,employeesTrend,2024,9
5307,employeesTrend,2025,
5307,employeesTrend,,9
5308,employeesTrend,2019,14
5308,employeesTrend,2020,10
5308,employeesTrend,2021,6
5308,employeesTrend,2022,
5308,employeesTrend,2023,
5308,employeesTrend,2024,57
5308,employeesTrend,2025,
5308,employeesTrend,,57
5309,employeesTrend,2024,1
5309,employeesTrend,2025,
5309,employeesTrend,,1
5310,employeesTrend,2019,33
5310,employeesTrend,2020,44
5310,employeesTrend,2021,48
5310,employeesTrend,2022,
5310,employeesTrend,2023,83
5310,employeesTrend,2024,141
5310,employeesTrend,2025,
5310,employeesTrend,,141
5311,employeesTrend,2022,8
5311,employeesTrend,2023,11
5311,employeesTrend,2024,13
5311,employeesTrend,2025,
5311,employeesTrend,,13
5312,employeesTrend,2024,4
5312,employeesTrend,2025,
5312,employeesTrend,,4
5313,employeesTrend,2018,
5313,employeesTrend,2019,6
5313,employeesTrend,2020,4
5313,employeesTrend,2021,5
5313,employeesTrend,2022,
5313,employeesTrend,2023,4
5313,employeesTrend,2024,2
5313,employeesTrend,2025,
5313,employeesTrend,,2
5314,employeesTrend,2023,6
5314,employeesTrend,2024,4
5314,employeesTrend,2025,
5314,employeesTrend,,4
5315,employeesTrend,2018,28
5315,employeesTrend,2019,26
5315,employeesTrend,2020,26
5315,employeesTrend,2021,39
5315,employeesTrend,2022,38
5315,employeesTrend,2023,52
5315,employeesTrend,2024,54
5315,employeesTrend,2025,
5315,employeesTrend,,54
5316,employeesTrend,2022,1
5316,employeesTrend,2023,
5316,employeesTrend,2024,
5316,employeesTrend,2025,
5316,employeesTrend,,1
5317,employeesTrend,2022,10
5317,employeesTrend,2023,14
5317,employeesTrend,2024,14
5317,employeesTrend,2025,
5317,employeesTrend,,14
5318,employeesTrend,2021,6
5318,employeesTrend,2022,
5318,employeesTrend,2023,
5318,employeesTrend,2024,5
5318,employeesTrend,2025,
5318,employeesTrend,,5
5319,employeesTrend,2017,3
5319,employeesTrend,2018,6
5319,employeesTrend,2019,17
5319,employeesTrend,2020,20
5319,employeesTrend,2021,
5319,employeesTrend,2022,40
5319,employeesTrend,2023,30
5319,employeesTrend,2024,46
5319,employeesTrend,2025,
5319,employeesTrend,,46
5320,employeesTrend,2019,95
5320,employeesTrend,2020,94
5320,employeesTrend,2021,
5320,employeesTrend,2022,105
5320,employeesTrend,2023,114
5320,employeesTrend,2024,124
5320,employeesTrend,2025,
5320,employeesTrend,,124
5321,employeesTrend,2014,
5321,employeesTrend,2015,
5321,employeesTrend,2016,
5321,employeesTrend,2017,
5321,employeesTrend,2018,27
5321,employeesTrend,2019,25
5321,employeesTrend,2020,36
5321,employeesTrend,2021,52
5321,employeesTrend,2022,58
5321,employeesTrend,2023,104
5321,employeesTrend,2024,107
5321,employeesTrend,2025,
5321,employeesTrend,,107
5322,employeesTrend,2018,
5322,employeesTrend,2019,
5322,employeesTrend,2020,
5322,employeesTrend,2021,
5322,employeesTrend,2022,5
5322,employeesTrend,2023,5
5322,employeesTrend,2024,3
5322,employeesTrend,2025,
5322,employeesTrend,,3
5323,employeesTrend,2024,3
5323,employeesTrend,2025,
5323,employeesTrend,,3
5324,employeesTrend,2024,17
5324,employeesTrend,2025,
5324,employeesTrend,,17
5325,employeesTrend,2019,1
5325,employeesTrend,2020,1
5325,employeesTrend,2021,1
5325,employeesTrend,2022,
5325,employeesTrend,2023,1
5325,employeesTrend,2024,1
5325,employeesTrend,2025,
5325,employeesTrend,,1
5326,employeesTrend,2019,42
5326,employeesTrend,2020,44
5326,employeesTrend,2021,
5326,employeesTrend,2022,
5326,employeesTrend,2023,44
5326,employeesTrend,2024,45
5326,employeesTrend,2025,
5326,employeesTrend,,45
5327,employeesTrend,2019,5
5327,employeesTrend,2020,5
5327,employeesTrend,2021,7
5327,employeesTrend,2022,7
5327,employeesTrend,2023,7
5327,employeesTrend,2024,8
5327,employeesTrend,2025,
5327,employeesTrend,,8
5328,employeesTrend,2018,6
5328,employeesTrend,2019,7
5328,employeesTrend,2020,8
5328,employeesTrend,2021,8
5328,employeesTrend,2022,
5328,employeesTrend,2023,12
5328,employeesTrend,2024,12
5328,employeesTrend,2025,
5328,employeesTrend,,12
5329,employeesTrend,2022,18
5329,employeesTrend,2023,33
5329,employeesTrend,2024,
5329,employeesTrend,2025,
5329,employeesTrend,,33
5330,employeesTrend,2022,4
5330,employeesTrend,2023,4
5330,employeesTrend,2024,2
5330,employeesTrend,2025,
5330,employeesTrend,,2
5331,employeesTrend,2019,6
5331,employeesTrend,2020,6
5331,employeesTrend,2021,
5331,employeesTrend,2022,
5331,employeesTrend,2023,
5331,employeesTrend,2024,2
5331,employeesTrend,2025,
5331,employeesTrend,,2
5332,employeesTrend,2018,4
5332,employeesTrend,2019,6
5332,employeesTrend,2020,9
5332,employeesTrend,2021,
5332,employeesTrend,2022,
5332,employeesTrend,2023,17
5332,employeesTrend,2024,11
5332,employeesTrend,2025,
5332,employeesTrend,,11
5333,employeesTrend,2019,61
5333,employeesTrend,2020,64
5333,employeesTrend,2021,
5333,employeesTrend,2022,96
5333,employeesTrend,2023,210
5333,employeesTrend,2024,200
5333,employeesTrend,2025,
5333,employeesTrend,,200
5334,employeesTrend,2014,
5334,employeesTrend,2015,
5334,employeesTrend,2016,
5334,employeesTrend,2017,
5334,employeesTrend,2018,4
5334,employeesTrend,2019,6
5334,employeesTrend,2020,7
5334,employeesTrend,2021,6
5334,employeesTrend,2022,10
5334,employeesTrend,2023,18
5334,employeesTrend,2024,21
5334,employeesTrend,2025,
5334,employeesTrend,,21
5335,employeesTrend,2024,3
5335,employeesTrend,2025,
5335,employeesTrend,,3
5336,employeesTrend,2018,86
5336,employeesTrend,2019,50
5336,employeesTrend,2020,51
5336,employeesTrend,2021,57
5336,employeesTrend,2022,57
5336,employeesTrend,2023,44
5336,employeesTrend,2024,41
5336,employeesTrend,2025,
5336,employeesTrend,,41
5337,employeesTrend,2018,18
5337,employeesTrend,2019,19
5337,employeesTrend,2020,15
5337,employeesTrend,2021,15
5337,employeesTrend,2022,15
5337,employeesTrend,2023,15
5337,employeesTrend,2024,
5337,employeesTrend,2025,
5337,employeesTrend,,15
5338,employeesTrend,2022,10
5338,employeesTrend,2023,16
5338,employeesTrend,2024,15
5338,employeesTrend,2025,
5338,employeesTrend,,15
5339,employeesTrend,2024,5
5339,employeesTrend,2025,
5339,employeesTrend,,5
5340,employeesTrend,2023,11
5340,employeesTrend,2024,
5340,employeesTrend,2025,
5340,employeesTrend,,11
5341,employeesTrend,2020,
5341,employeesTrend,2021,4
5341,employeesTrend,2022,6
5341,employeesTrend,2023,7
5341,employeesTrend,2024,6
5341,employeesTrend,2025,
5341,employeesTrend,,6
5342,employeesTrend,2014,
5342,employeesTrend,2015,
5342,employeesTrend,2016,
5342,employeesTrend,2017,
5342,employeesTrend,2018,
5342,employeesTrend,2019,
5342,employeesTrend,2020,
5342,employeesTrend,2021,
5342,employeesTrend,2022,6
5342,employeesTrend,2023,1
5342,employeesTrend,2024,1
5342,employeesTrend,2025,
5342,employeesTrend,,1
5343,employeesTrend,2020,
5343,employeesTrend,2021,5
5343,employeesTrend,2022,5
5343,employeesTrend,2023,6
5343,employeesTrend,2024,5
5343,employeesTrend,2025,
5343,employeesTrend,,5
5344,employeesTrend,2020,
5344,employeesTrend,2021,
5344,employeesTrend,2022,9
5344,employeesTrend,2023,6
5344,employeesTrend,2024,8
5344,employeesTrend,2025,
5344,employeesTrend,,8
5345,employeesTrend,2021,6
5345,employeesTrend,2022,
5345,employeesTrend,2023,
5345,employeesTrend,2024,
5345,employeesTrend,2025,
5345,employeesTrend,,6
5346,employeesTrend,2021,6
5346,employeesTrend,2022,
5346,employeesTrend,2023,
5346,employeesTrend,2024,
5346,employeesTrend,2025,
5346,employeesTrend,,6
5347,employeesTrend,2017,675
5347,employeesTrend,2018,
5347,employeesTrend,2019,769
5347,employeesTrend,2020,806
5347,employeesTrend,2021,703
5347,employeesTrend,2022,
5347,employeesTrend,2023,703
5347,employeesTrend,2024,691
5347,employeesTrend,2025,
5347,employeesTrend,,691
5348,employeesTrend,2023,11
5348,employeesTrend,2024,9
5348,employeesTrend,2025,
5348,employeesTrend,,9
5349,employeesTrend,2018,59
5349,employeesTrend,2019,57
5349,employeesTrend,2020,63
5349,employeesTrend,2021,65
5349,employeesTrend,2022,78
5349,employeesTrend,2023,67
5349,employeesTrend,2024,98
5349,employeesTrend,2025,
5349,employeesTrend,,98
5350,employeesTrend,2019,4
5350,employeesTrend,2020,4
5350,employeesTrend,2021,
5350,employeesTrend,2022,
5350,employeesTrend,2023,6
5350,employeesTrend,2024,8
5350,employeesTrend,2025,
5350,employeesTrend,,8
5351,employeesTrend,2022,6
5351,employeesTrend,2023,
5351,employeesTrend,2024,
5351,employeesTrend,2025,
5351,employeesTrend,,6
5352,employeesTrend,2016,
5352,employeesTrend,2017,
5352,employeesTrend,2018,5
5352,employeesTrend,2019,3
5352,employeesTrend,2020,3
5352,employeesTrend,2021,2
5352,employeesTrend,2022,
5352,employeesTrend,2023,2
5352,employeesTrend,2024,2
5352,employeesTrend,2025,
5352,employeesTrend,,2
5353,employeesTrend,2021,9
5353,employeesTrend,2022,15
5353,employeesTrend,2023,14
5353,employeesTrend,2024,10
5353,employeesTrend,2025,
5353,employeesTrend,,10
5354,employeesTrend,2019,1
5354,employeesTrend,2020,1
5354,employeesTrend,2021,
5354,employeesTrend,2022,1
5354,employeesTrend,2023,
5354,employeesTrend,2024,1
5354,employeesTrend,2025,
5354,employeesTrend,,1
5355,employeesTrend,2018,17
5355,employeesTrend,2019,16
5355,employeesTrend,2020,17
5355,employeesTrend,2021,17
5355,employeesTrend,2022,16
5355,employeesTrend,2023,15
5355,employeesTrend,2024,21
5355,employeesTrend,2025,
5355,employeesTrend,,21
5356,employeesTrend,2022,2
5356,employeesTrend,2023,3
5356,employeesTrend,2024,
5356,employeesTrend,2025,
5356,employeesTrend,,3
5357,employeesTrend,2023,3
5357,employeesTrend,2024,
5357,employeesTrend,2025,
5357,employeesTrend,,3
5358,employeesTrend,2009,
5358,employeesTrend,2010,
5358,employeesTrend,2011,
5358,employeesTrend,2012,
5358,employeesTrend,2013,
5358,employeesTrend,2014,
5358,employeesTrend,2015,
5358,employeesTrend,2016,
5358,employeesTrend,2017,
5358,employeesTrend,2018,51
5358,employeesTrend,2019,72
5358,employeesTrend,2020,75
5358,employeesTrend,2021,102
5358,employeesTrend,2022,161
5358,employeesTrend,2023,177
5358,employeesTrend,2024,189
5358,employeesTrend,2025,
5358,employeesTrend,,189
5359,employeesTrend,2021,5
5359,employeesTrend,2022,5
5359,employeesTrend,2023,5
5359,employeesTrend,2024,9
5359,employeesTrend,2025,
5359,employeesTrend,,9
5360,employeesTrend,2015,
5360,employeesTrend,2016,
5360,employeesTrend,2017,
5360,employeesTrend,2018,
5360,employeesTrend,2019,198
5360,employeesTrend,2020,184
5360,employeesTrend,2021,207
5360,employeesTrend,2022,188
5360,employeesTrend,2023,183
5360,employeesTrend,2024,181
5360,employeesTrend,2025,
5360,employeesTrend,,181
5361,employeesTrend,2023,6
5361,employeesTrend,2024,
5361,employeesTrend,2025,
5361,employeesTrend,,6
5362,employeesTrend,2022,6
5362,employeesTrend,2023,
5362,employeesTrend,2024,
5362,employeesTrend,2025,
5362,employeesTrend,,6
5363,employeesTrend,2024,3
5363,employeesTrend,2025,
5363,employeesTrend,,3
5364,employeesTrend,2018,65
5364,employeesTrend,2019,80
5364,employeesTrend,2020,58
5364,employeesTrend,2021,
5364,employeesTrend,2022,57
5364,employeesTrend,2023,59
5364,employeesTrend,2024,62
5364,employeesTrend,2025,
5364,employeesTrend,,62
5365,employeesTrend,2019,221
5365,employeesTrend,2020,214
5365,employeesTrend,2021,229
5365,employeesTrend,2022,223
5365,employeesTrend,2023,241
5365,employeesTrend,2024,239
5365,employeesTrend,2025,
5365,employeesTrend,,239
5366,employeesTrend,2018,3
5366,employeesTrend,2019,1
5366,employeesTrend,2020,1
5366,employeesTrend,2021,
5366,employeesTrend,2022,3
5366,employeesTrend,2023,3
5366,employeesTrend,2024,4
5366,employeesTrend,2025,
5366,employeesTrend,,4
5367,employeesTrend,2022,2
5367,employeesTrend,2023,3
5367,employeesTrend,2024,3
5367,employeesTrend,2025,
5367,employeesTrend,,3
5368,employeesTrend,2018,60
5368,employeesTrend,2019,86
5368,employeesTrend,2020,90
5368,employeesTrend,2021,104
5368,employeesTrend,2022,112
5368,employeesTrend,2023,112
5368,employeesTrend,2024,103
5368,employeesTrend,2025,
5368,employeesTrend,,103
5369,employeesTrend,2024,11
5369,employeesTrend,2025,
5369,employeesTrend,,11
5370,employeesTrend,2016,
5370,employeesTrend,2017,
5370,employeesTrend,2018,
5370,employeesTrend,2019,
5370,employeesTrend,2020,3
5370,employeesTrend,2021,
5370,employeesTrend,2022,
5370,employeesTrend,2023,2
5370,employeesTrend,2024,2
5370,employeesTrend,2025,
5370,employeesTrend,,2
5371,employeesTrend,2019,1
5371,employeesTrend,2020,2
5371,employeesTrend,2021,2
5371,employeesTrend,2022,2
5371,employeesTrend,2023,2
5371,employeesTrend,2024,2
5371,employeesTrend,2025,
5371,employeesTrend,,2
5372,employeesTrend,2018,25
5372,employeesTrend,2019,40
5372,employeesTrend,2020,43
5372,employeesTrend,2021,57
