company_id,row_type,cumulativeFunding_year,cumulativeFunding_value
167,cumulativeFunding,2015,10000000
167,cumulativeFunding,2016,10000000
167,cumulativeFunding,2017,10000000
167,cumulativeFunding,2018,10000000
167,cumulativeFunding,2019,20000000
167,cumulativeFunding,2020,20000000
167,cumulativeFunding,2021,20000000
167,cumulativeFunding,2022,20000000
167,cumulativeFunding,2023,20000000
167,cumulativeFunding,2024,20000000
167,cumulativeFunding,2025,20000000
167,cumulativeFunding,,20000000
168,cumulativeFunding,2020,250000
168,cumulativeFunding,2021,250000
168,cumulativeFunding,2022,250000
168,cumulativeFunding,2023,250000
168,cumulativeFunding,2024,250000
168,cumulativeFunding,2025,250000
168,cumulativeFunding,,250000
169,cumulativeFunding,2023,50000
169,cumulativeFunding,2024,2050000
169,cumulativeFunding,2025,2050000
169,cumulativeFunding,,2050000
175,cumulativeFunding,2015,840000
175,cumulativeFunding,2016,840000
175,cumulativeFunding,2017,840000
175,cumulativeFunding,2018,840000
175,cumulativeFunding,2019,1970000
175,cumulativeFunding,2020,17970000
175,cumulativeFunding,2021,17970000
175,cumulativeFunding,2022,25970000
175,cumulativeFunding,2023,25970000
175,cumulativeFunding,2024,30970000
175,cumulativeFunding,2025,30970000
175,cumulativeFunding,,30970000
176,cumulativeFunding,2008,1300000
176,cumulativeFunding,2009,1300000
176,cumulativeFunding,2010,1300000
176,cumulativeFunding,2011,1300000
176,cumulativeFunding,2012,1300000
176,cumulativeFunding,2013,1300000
176,cumulativeFunding,2014,1300000
176,cumulativeFunding,2015,1300000
176,cumulativeFunding,2016,1300000
176,cumulativeFunding,2017,1300000
176,cumulativeFunding,2018,11800000
176,cumulativeFunding,2019,14459176
176,cumulativeFunding,2020,17159176
176,cumulativeFunding,2021,67159176
176,cumulativeFunding,2022,67159176
176,cumulativeFunding,2023,67159176
176,cumulativeFunding,2024,67159176
176,cumulativeFunding,2025,67159176
176,cumulativeFunding,,67159176
180,cumulativeFunding,2020,800000
180,cumulativeFunding,2021,800000
180,cumulativeFunding,2022,800000
180,cumulativeFunding,2023,800000
180,cumulativeFunding,2024,800000
180,cumulativeFunding,2025,800000
180,cumulativeFunding,,800000
181,cumulativeFunding,2021,800000
181,cumulativeFunding,2022,800000
181,cumulativeFunding,2023,5800000
181,cumulativeFunding,2024,5800000
181,cumulativeFunding,2025,5800000
181,cumulativeFunding,,5800000
182,cumulativeFunding,2020,
182,cumulativeFunding,2021,120000
182,cumulativeFunding,2022,175000
182,cumulativeFunding,2023,175000
182,cumulativeFunding,2024,175000
182,cumulativeFunding,2025,175000
182,cumulativeFunding,,175000
183,cumulativeFunding,2022,9000000
183,cumulativeFunding,2023,9000000
183,cumulativeFunding,2024,20000000
183,cumulativeFunding,2025,20000000
183,cumulativeFunding,,20000000
186,cumulativeFunding,2017,3000000
186,cumulativeFunding,2018,11500000
186,cumulativeFunding,2019,11500000
186,cumulativeFunding,2020,34500000
186,cumulativeFunding,2021,34500000
186,cumulativeFunding,2022,97500000
186,cumulativeFunding,2023,97500000
186,cumulativeFunding,2024,97500000
186,cumulativeFunding,2025,97500000
186,cumulativeFunding,,97500000
187,cumulativeFunding,2013,800000
187,cumulativeFunding,2014,800000
187,cumulativeFunding,2015,800000
187,cumulativeFunding,2016,800000
187,cumulativeFunding,2017,800000
187,cumulativeFunding,2018,800000
187,cumulativeFunding,2019,800000
187,cumulativeFunding,2020,31209148
187,cumulativeFunding,2021,50409148
187,cumulativeFunding,2022,50409148
187,cumulativeFunding,2023,50409148
187,cumulativeFunding,2024,50409148
187,cumulativeFunding,2025,50409148
187,cumulativeFunding,,50409148
190,cumulativeFunding,2021,600000
190,cumulativeFunding,2022,600000
190,cumulativeFunding,2023,600000
190,cumulativeFunding,2024,600000
190,cumulativeFunding,2025,600000
190,cumulativeFunding,,600000
193,cumulativeFunding,2014,1000000
193,cumulativeFunding,2015,1000000
193,cumulativeFunding,2016,1000000
193,cumulativeFunding,2017,4000000
193,cumulativeFunding,2018,4000000
193,cumulativeFunding,2019,4000000
193,cumulativeFunding,2020,4000000
193,cumulativeFunding,2021,4000000
193,cumulativeFunding,2022,4000000
193,cumulativeFunding,2023,4000000
193,cumulativeFunding,2024,4000000
193,cumulativeFunding,2025,4000000
193,cumulativeFunding,,4000000
199,cumulativeFunding,2018,
199,cumulativeFunding,2019,
199,cumulativeFunding,2020,
199,cumulativeFunding,2021,25000000
199,cumulativeFunding,2022,25000000
199,cumulativeFunding,2023,25000000
199,cumulativeFunding,2024,25000000
199,cumulativeFunding,2025,25000000
199,cumulativeFunding,,25000000
201,cumulativeFunding,2019,15000000
201,cumulativeFunding,2020,15000000
201,cumulativeFunding,2021,15000000
201,cumulativeFunding,2022,25000000
201,cumulativeFunding,2023,25000000
201,cumulativeFunding,2024,25000000
201,cumulativeFunding,2025,25000000
201,cumulativeFunding,,25000000
202,cumulativeFunding,2011,1000000
202,cumulativeFunding,2012,1000000
202,cumulativeFunding,2013,1000000
202,cumulativeFunding,2014,5000000
202,cumulativeFunding,2015,5000000
202,cumulativeFunding,2016,5000000
202,cumulativeFunding,2017,5000000
202,cumulativeFunding,2018,15000000
202,cumulativeFunding,2019,15828000
202,cumulativeFunding,2020,15828000
202,cumulativeFunding,2021,29828000
202,cumulativeFunding,2022,29828000
202,cumulativeFunding,2023,29828000
202,cumulativeFunding,2024,29828000
202,cumulativeFunding,2025,29828000
202,cumulativeFunding,,29828000
203,cumulativeFunding,2018,6300000
203,cumulativeFunding,2019,6300000
203,cumulativeFunding,2020,10300000
203,cumulativeFunding,2021,10300000
203,cumulativeFunding,2022,10300000
203,cumulativeFunding,2023,10300000
203,cumulativeFunding,2024,10300000
203,cumulativeFunding,2025,10300000
203,cumulativeFunding,,10300000
204,cumulativeFunding,2019,1000000
204,cumulativeFunding,2020,1000000
204,cumulativeFunding,2021,2000000
204,cumulativeFunding,2022,2000000
204,cumulativeFunding,2023,3400000
204,cumulativeFunding,2024,3400000
204,cumulativeFunding,2025,3400000
204,cumulativeFunding,,3400000
207,cumulativeFunding,2014,295000
207,cumulativeFunding,2015,295000
207,cumulativeFunding,2016,295000
207,cumulativeFunding,2017,1904000
207,cumulativeFunding,2018,2300000
207,cumulativeFunding,2019,3877638
207,cumulativeFunding,2020,4337638
207,cumulativeFunding,2021,4337638
207,cumulativeFunding,2022,9321140
207,cumulativeFunding,2023,9321140
207,cumulativeFunding,2024,9321140
207,cumulativeFunding,2025,9321140
207,cumulativeFunding,,9321140
208,cumulativeFunding,2005,2900000
208,cumulativeFunding,2006,2900000
208,cumulativeFunding,2007,2900000
208,cumulativeFunding,2008,34900000
208,cumulativeFunding,2009,49900000
208,cumulativeFunding,2010,59900000
208,cumulativeFunding,2011,72900000
208,cumulativeFunding,2012,72900000
208,cumulativeFunding,2013,72900000
208,cumulativeFunding,2014,72900000
208,cumulativeFunding,2015,98900000
208,cumulativeFunding,2016,98900000
208,cumulativeFunding,2017,98900000
208,cumulativeFunding,2018,98900000
208,cumulativeFunding,2019,98900000
208,cumulativeFunding,2020,98900000
208,cumulativeFunding,2021,98900000
208,cumulativeFunding,2022,98900000
208,cumulativeFunding,2023,98900000
208,cumulativeFunding,2024,98900000
208,cumulativeFunding,2025,98900000
208,cumulativeFunding,,98900000
209,cumulativeFunding,2018,
209,cumulativeFunding,2019,6000000
209,cumulativeFunding,2020,6000000
209,cumulativeFunding,2021,6000000
209,cumulativeFunding,2022,34000000
209,cumulativeFunding,2023,34000000
209,cumulativeFunding,2024,34000000
209,cumulativeFunding,2025,34000000
209,cumulativeFunding,,34000000
210,cumulativeFunding,2018,500000
210,cumulativeFunding,2019,500000
210,cumulativeFunding,2020,500000
210,cumulativeFunding,2021,500000
210,cumulativeFunding,2022,500000
210,cumulativeFunding,2023,500000
210,cumulativeFunding,2024,500000
210,cumulativeFunding,2025,500000
210,cumulativeFunding,,500000
211,cumulativeFunding,2015,6000000
211,cumulativeFunding,2016,6000000
211,cumulativeFunding,2017,6000000
211,cumulativeFunding,2018,6000000
211,cumulativeFunding,2019,20000000
211,cumulativeFunding,2020,20000000
211,cumulativeFunding,2021,35000000
211,cumulativeFunding,2022,35000000
211,cumulativeFunding,2023,35000000
211,cumulativeFunding,2024,35000000
211,cumulativeFunding,2025,35000000
211,cumulativeFunding,,35000000
214,cumulativeFunding,2013,600000
214,cumulativeFunding,2014,600000
214,cumulativeFunding,2015,1150000
214,cumulativeFunding,2016,3950000
214,cumulativeFunding,2017,6450000
214,cumulativeFunding,2018,6450000
214,cumulativeFunding,2019,6450000
214,cumulativeFunding,2020,18700000
214,cumulativeFunding,2021,38440000
214,cumulativeFunding,2022,38440000
214,cumulativeFunding,2023,38440000
214,cumulativeFunding,2024,38440000
214,cumulativeFunding,2025,38440000
214,cumulativeFunding,,38440000
215,cumulativeFunding,2018,2500000
215,cumulativeFunding,2019,16500000
215,cumulativeFunding,2020,16500000
215,cumulativeFunding,2021,390250000
215,cumulativeFunding,2022,390250000
215,cumulativeFunding,2023,390250000
215,cumulativeFunding,2024,390250000
215,cumulativeFunding,2025,390250000
215,cumulativeFunding,,390250000
217,cumulativeFunding,2016,5000000
217,cumulativeFunding,2017,5000000
217,cumulativeFunding,2018,5000000
217,cumulativeFunding,2019,5000000
217,cumulativeFunding,2020,5000000
217,cumulativeFunding,2021,38000000
217,cumulativeFunding,2022,38000000
217,cumulativeFunding,2023,38000000
217,cumulativeFunding,2024,38000000
217,cumulativeFunding,2025,38000000
217,cumulativeFunding,,38000000
220,cumulativeFunding,2019,5000000
220,cumulativeFunding,2020,5000000
220,cumulativeFunding,2021,52000000
220,cumulativeFunding,2022,52000000
220,cumulativeFunding,2023,52000000
220,cumulativeFunding,2024,52000000
220,cumulativeFunding,2025,52000000
220,cumulativeFunding,,52000000
222,cumulativeFunding,2021,2450000
222,cumulativeFunding,2022,2450000
222,cumulativeFunding,2023,8250000
222,cumulativeFunding,2024,9250000
222,cumulativeFunding,2025,9250000
222,cumulativeFunding,,9250000
225,cumulativeFunding,2014,294000
225,cumulativeFunding,2015,294000
225,cumulativeFunding,2016,294000
225,cumulativeFunding,2017,1151143
225,cumulativeFunding,2018,1151143
225,cumulativeFunding,2019,1151143
225,cumulativeFunding,2020,1151143
225,cumulativeFunding,2021,1151143
225,cumulativeFunding,2022,1151143
225,cumulativeFunding,2023,1151143
225,cumulativeFunding,2024,2111143
225,cumulativeFunding,2025,2111143
225,cumulativeFunding,,2111143
228,cumulativeFunding,2016,1000000
228,cumulativeFunding,2017,1000000
228,cumulativeFunding,2018,1000000
228,cumulativeFunding,2019,1000000
228,cumulativeFunding,2020,1000000
228,cumulativeFunding,2021,1000000
228,cumulativeFunding,2022,1000000
228,cumulativeFunding,2023,1000000
228,cumulativeFunding,2024,1000000
228,cumulativeFunding,2025,1000000
228,cumulativeFunding,,1000000
230,cumulativeFunding,2019,9000000
230,cumulativeFunding,2020,26000000
230,cumulativeFunding,2021,57000000
230,cumulativeFunding,2022,57000000
230,cumulativeFunding,2023,57000000
230,cumulativeFunding,2024,57000000
230,cumulativeFunding,2025,57000000
230,cumulativeFunding,,57000000
231,cumulativeFunding,2016,815000
231,cumulativeFunding,2017,815000
231,cumulativeFunding,2018,815000
231,cumulativeFunding,2019,4765000
231,cumulativeFunding,2020,4765000
231,cumulativeFunding,2021,4765000
231,cumulativeFunding,2022,4765000
231,cumulativeFunding,2023,4765000
231,cumulativeFunding,2024,4765000
231,cumulativeFunding,2025,4765000
231,cumulativeFunding,,4765000
235,cumulativeFunding,2021,
235,cumulativeFunding,2022,11000000
235,cumulativeFunding,2023,11000000
235,cumulativeFunding,2024,26000000
235,cumulativeFunding,2025,26000000
235,cumulativeFunding,,26000000
237,cumulativeFunding,2012,1500000
237,cumulativeFunding,2013,1500000
237,cumulativeFunding,2014,8500000
237,cumulativeFunding,2015,24500000
237,cumulativeFunding,2016,29500000
237,cumulativeFunding,2017,52500000
237,cumulativeFunding,2018,52500000
237,cumulativeFunding,2019,117550000
237,cumulativeFunding,2020,117550000
237,cumulativeFunding,2021,117550000
237,cumulativeFunding,2022,327550000
237,cumulativeFunding,2023,327550000
237,cumulativeFunding,2024,327550000
237,cumulativeFunding,2025,327550000
237,cumulativeFunding,,327550000
238,cumulativeFunding,2016,2100000
238,cumulativeFunding,2017,2100000
238,cumulativeFunding,2018,46100000
238,cumulativeFunding,2019,96100000
238,cumulativeFunding,2020,216100000
238,cumulativeFunding,2021,246100000
238,cumulativeFunding,2022,246100000
238,cumulativeFunding,2023,246100000
238,cumulativeFunding,2024,306100000
238,cumulativeFunding,2025,306100000
238,cumulativeFunding,,306100000
240,cumulativeFunding,2019,55000
240,cumulativeFunding,2020,755000
240,cumulativeFunding,2021,7655000
240,cumulativeFunding,2022,8755000
240,cumulativeFunding,2023,8755000
240,cumulativeFunding,2024,8755000
240,cumulativeFunding,2025,8755000
240,cumulativeFunding,,8755000
245,cumulativeFunding,2022,3000000
245,cumulativeFunding,2023,3000000
245,cumulativeFunding,2024,3000000
245,cumulativeFunding,2025,3000000
245,cumulativeFunding,,3000000
248,cumulativeFunding,2015,10000000
248,cumulativeFunding,2016,10000000
248,cumulativeFunding,2017,10000000
248,cumulativeFunding,2018,70000000
248,cumulativeFunding,2019,205000000
248,cumulativeFunding,2020,205000000
248,cumulativeFunding,2021,335000000
248,cumulativeFunding,2022,335000000
248,cumulativeFunding,2023,335000000
248,cumulativeFunding,2024,335000000
248,cumulativeFunding,2025,335000000
248,cumulativeFunding,,335000000
253,cumulativeFunding,2017,500000
253,cumulativeFunding,2018,500000
253,cumulativeFunding,2019,500000
253,cumulativeFunding,2020,500000
253,cumulativeFunding,2021,500000
253,cumulativeFunding,2022,500000
253,cumulativeFunding,2023,500000
253,cumulativeFunding,2024,500000
253,cumulativeFunding,2025,500000
253,cumulativeFunding,,500000
255,cumulativeFunding,2011,3500000
255,cumulativeFunding,2012,3500000
255,cumulativeFunding,2013,3500000
255,cumulativeFunding,2014,3500000
255,cumulativeFunding,2015,3500000
255,cumulativeFunding,2016,3500000
255,cumulativeFunding,2017,3500000
255,cumulativeFunding,2018,3500000
255,cumulativeFunding,2019,3500000
255,cumulativeFunding,2020,3500000
255,cumulativeFunding,2021,3500000
255,cumulativeFunding,2022,3500000
255,cumulativeFunding,2023,3500000
255,cumulativeFunding,2024,3500000
255,cumulativeFunding,2025,3500000
255,cumulativeFunding,,3500000
256,cumulativeFunding,2018,5000000
256,cumulativeFunding,2019,5000000
256,cumulativeFunding,2020,5000000
256,cumulativeFunding,2021,5000000
256,cumulativeFunding,2022,5000000
256,cumulativeFunding,2023,5000000
256,cumulativeFunding,2024,5000000
256,cumulativeFunding,2025,5000000
256,cumulativeFunding,,5000000
257,cumulativeFunding,2022,500000
257,cumulativeFunding,2023,500000
257,cumulativeFunding,2024,500000
257,cumulativeFunding,2025,500000
257,cumulativeFunding,,500000
258,cumulativeFunding,2013,800000
258,cumulativeFunding,2014,1800000
258,cumulativeFunding,2015,2110000
258,cumulativeFunding,2016,2810000
258,cumulativeFunding,2017,10866000
258,cumulativeFunding,2018,12366000
258,cumulativeFunding,2019,15866000
258,cumulativeFunding,2020,20866000
258,cumulativeFunding,2021,20866000
258,cumulativeFunding,2022,20866000
258,cumulativeFunding,2023,20866000
258,cumulativeFunding,2024,20866000
258,cumulativeFunding,2025,20866000
258,cumulativeFunding,,20866000
260,cumulativeFunding,2008,18000000
260,cumulativeFunding,2009,18000000
260,cumulativeFunding,2010,18000000
260,cumulativeFunding,2011,18000000
260,cumulativeFunding,2012,18000000
260,cumulativeFunding,2013,18000000
260,cumulativeFunding,2014,68000000
260,cumulativeFunding,2015,68000000
260,cumulativeFunding,2016,68000000
260,cumulativeFunding,2017,68000000
260,cumulativeFunding,2018,68000000
260,cumulativeFunding,2019,68000000
260,cumulativeFunding,2020,68000000
260,cumulativeFunding,2021,68000000
260,cumulativeFunding,2022,68000000
260,cumulativeFunding,2023,68000000
260,cumulativeFunding,2024,68000000
260,cumulativeFunding,2025,68000000
260,cumulativeFunding,,68000000
261,cumulativeFunding,2018,
261,cumulativeFunding,2019,
261,cumulativeFunding,2020,
261,cumulativeFunding,2021,6100000
261,cumulativeFunding,2022,6100000
261,cumulativeFunding,2023,6100000
261,cumulativeFunding,2024,23600000
261,cumulativeFunding,2025,23600000
261,cumulativeFunding,,23600000
263,cumulativeFunding,2024,4500000
263,cumulativeFunding,2025,4500000
263,cumulativeFunding,,4500000
264,cumulativeFunding,2007,7000000
264,cumulativeFunding,2008,7000000
264,cumulativeFunding,2009,7000000
264,cumulativeFunding,2010,7000000
264,cumulativeFunding,2011,7000000
264,cumulativeFunding,2012,7000000
264,cumulativeFunding,2013,7000000
264,cumulativeFunding,2014,7000000
264,cumulativeFunding,2015,7000000
264,cumulativeFunding,2016,7000000
264,cumulativeFunding,2017,7000000
264,cumulativeFunding,2018,7000000
264,cumulativeFunding,2019,7000000
264,cumulativeFunding,2020,7000000
264,cumulativeFunding,2021,7000000
264,cumulativeFunding,2022,7000000
